id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Private_room,Entire_home/apt
28799,40.77323,-73.95567,20,2,0.06,3,128,1,0
28800,40.63741,-74.00118,1,43,0.99,2,310,1,0
28801,40.82375,-73.95379,2,28,1.75,2,53,1,0
28802,40.71561,-73.96307,1,66,3.32,2,84,1,0
28803,40.66216,-73.94299000000002,1,1,0.03,1,87,1,0
28804,40.68125,-73.97974,3,3,0.08,1,0,0,1
28805,40.69386,-73.91897,5,9,0.46,1,0,1,0
28806,40.76593,-73.99186,4,12,1.68,1,172,1,0
28807,40.68233,-73.99373,2,0,0.0,2,16,0,1
28808,40.77667,-73.97945,30,0,0.0,6,337,0,1
28809,40.6932,-73.94896999999997,5,4,0.55,1,0,0,1
28810,40.68489,-73.95096,2,19,1.67,1,0,0,1
28811,40.82406,-73.8934,3,13,0.61,1,285,0,1
28812,40.73107,-73.98213,2,14,0.3,2,342,1,0
28813,40.62241,-74.02863,4,3,0.48,3,295,0,1
28814,40.72292,-74.00456,1,0,0.0,1,0,0,1
28815,40.81915,-73.9425,4,9,1.04,1,89,0,1
28816,40.71415,-73.94866999999998,28,17,0.66,6,332,0,1
28817,40.76122,-73.99129,1,136,5.86,1,51,1,0
28818,40.65916,-73.95074,3,169,4.98,1,136,1,0
28819,40.69787,-73.90008,2,4,0.19,1,175,1,0
28820,40.71097,-73.94549,5,0,0.0,1,0,1,0
28821,40.7259,-73.9939,3,35,0.72,1,223,0,1
28822,40.70754,-73.95291,30,3,0.28,3,0,1,0
28823,40.75439,-73.97339000000002,30,6,0.91,1,22,0,1
28824,40.68363,-73.96305,3,3,0.07,1,0,0,1
28825,40.67416,-73.99955,1,0,0.0,1,0,1,0
28826,40.71214000000001,-73.95111,3,5,0.1,1,0,0,1
28827,40.80728,-73.96634,1,4,0.11,1,0,1,0
28828,40.67927,-73.97434,2,117,1.99,1,270,1,0
28829,40.59642,-73.95878,3,2,0.51,1,158,1,0
28830,40.85929,-73.84229,3,41,2.44,1,23,0,1
28831,40.81068,-73.94288,1,11,0.12,2,365,1,0
28832,40.71631,-73.96353,2,121,2.55,8,69,1,0
28833,40.54901,-74142.0,2,4,0.29,3,86,1,0
28834,40.82548,-73.94983,2,1,0.03,1,0,0,1
28835,40.84872,-73.93633,1,1,0.02,1,0,1,0
28836,40.66777,-73.97780999999998,10,4,0.05,1,0,0,1
28837,40.78491,-73.97447,2,4,0.11,1,0,0,1
28838,40.69365,-73.9109,7,1,0.04,1,0,1,0
28839,40.77229000000001,-73.94941,4,3,0.34,1,0,1,0
28840,40.73755,-73.98040999999998,5,1,0.03,1,0,0,1
28841,40.67984000000001,-73.9703,2,0,0.0,1,0,1,0
28842,40.74118,-74.00012,1,48,1.8,2,67,1,0
28843,40.77126,-73.95483,2,3,0.07,1,0,0,0
28844,40.71089,-73.85384,4,97,4.42,3,273,0,1
28845,40.70402,-74.00964,1,17,1.63,1,362,1,0
28846,40.82977,-73.94071,3,2,0.06,1,365,0,1
28847,40.71915,-73.94060999999998,2,80,1.28,1,188,0,1
28848,40.84221,-73.93705,4,4,1.88,1,51,0,1
28849,40.68586,-73.9809,2,134,1.56,1,56,0,1
28850,40.66756,-73.95812,3,12,0.5,1,4,0,1
28851,40.83314,-73.91708,2,0,0.0,1,0,1,0
28852,40.87684,-73.86389,2,13,1.83,2,97,0,1
28853,40.6776,-73.96638,3,1,0.05,1,0,1,0
28854,40.74295,-73.97391999999998,3,2,0.11,1,2,0,1
28855,40.77505,-73.95357,1,3,0.1,1,0,0,1
28856,40.78075,-73.95108,4,12,3.96,1,0,0,1
28857,40.71865,-73.8538,60,6,0.17,4,0,1,0
28858,40.64512,-73.99839,14,8,0.63,1,69,0,1
28859,40.8067,-73.94481,2,8,0.59,1,35,0,1
28860,40.67,-73.79231999999998,4,55,2.48,1,69,0,1
28861,40.73953,-74.0049,3,15,1.72,1,6,0,1
28862,40.77122,-73.95909,30,0,0.0,87,344,0,1
28863,40.72521,-74.00213000000002,5,8,0.19,1,0,0,1
28864,40.73525,-74.00216999999998,10,10,0.21,1,0,0,1
28865,40.75046,-73.99854,1,132,5.17,1,252,0,1
28866,40.69173,-73.95104,1,1,0.04,1,0,1,0
28867,40.7729,-73.95276,3,9,0.15,1,0,0,1
28868,40.70949,-73.79304,1,0,0.0,1,0,0,1
28869,40.69967000000001,-73.91403000000003,7,1,0.03,2,0,1,0
28870,40.72942000000001,-73.95291,28,12,0.22,1,0,0,1
28871,40.71235,-73.93963000000002,2,9,1.99,1,345,1,0
28872,40.70443,-73.93039,2,71,3.65,1,249,1,0
28873,40.68173,-73.91342,1,93,4.28,6,176,1,0
28874,40.7167,-73.95272,2,2,0.04,1,0,0,1
28875,40.73075,-74.00222,4,6,0.23,1,0,0,1
28876,40.65221,-73.95848000000002,2,0,0.0,1,0,1,0
28877,40.69037,-73.9184,2,4,0.15,1,0,1,0
28878,40.74493,-73.98484,5,2,2.0,1,74,1,0
28879,40.73452,-74.00825,2,28,1.0,1,0,0,1
28880,40.6999,-73.93947,1,5,0.52,2,88,1,0
28881,40.73972,-73.97839,5,0,0.0,1,0,1,0
28882,40.69333,-73965.0,7,0,0.0,2,37,1,0
28883,40.77472,-73.90993,1,2,0.05,1,0,1,0
28884,40.77557,-73.94381,3,32,3.87,1,28,1,0
28885,40.74075,-73.99566999999998,2,1,0.03,1,0,0,1
28886,40.67293,-73.95519,2,141,3.79,1,299,0,1
28887,40.7203,-73.98698,3,24,0.56,4,333,1,0
28888,40.61523,-74.02917,4,0,0.0,1,155,1,0
28889,40.75021,-74.00479,1,0,0.0,6,0,0,1
28890,40.86912,-73.92183,2,6,0.53,1,0,0,1
28891,40.74505,-74.00298000000002,2,0,0.0,1,9,0,1
28892,40.80486,-73.95298000000003,1,59,0.63,2,86,1,0
28893,40.76868,-73.95166,1,1,1.0,1,134,0,1
28894,40.71611,-73.99539,1,0,0.0,1,0,0,1
28895,40.63846,-73.92891999999998,1,27,4.26,1,185,0,1
28896,40.83901,-73.93943,1,1,1.0,1,268,1,0
28897,40.68035,-73.99611,5,4,0.45,1,0,1,0
28898,40.77606,-73.97803,1,0,0.0,4,269,1,0
28899,40.76334,-73.98257,2,4,0.24,1,188,0,1
28900,40.76986,-73.80515,1,2,2.0,2,168,1,0
28901,40.71597,-73.95223,3,2,0.06,1,0,0,1
28902,40.71948,-73.99603,3,0,0.0,1,90,0,1
28903,40.69342,-73.9324,7,0,0.0,1,87,1,0
28904,40.71194000000001,-73.91414,3,9,1.19,1,273,0,1
28905,40.77389,-73951.0,2,0,0.0,1,0,0,1
28906,40.6918,-73.95884000000002,8,16,0.81,1,6,0,1
28907,40.75318,-73.98649,3,0,0.0,1,0,0,1
28908,40.70167,-73.91913000000002,3,0,0.0,2,0,1,0
28909,40.69106,-73.93706999999998,4,5,0.5,3,132,1,0
28910,40.70406,-73.91811,30,3,0.06,43,224,1,0
28911,40.69137,-73.86591,1,0,0.0,8,341,1,0
28912,40.77194,-73.92985,1,41,3.97,1,156,1,0
28913,40.72936,-73.97882,2,1,0.03,1,0,1,0
28914,40.64934,-73.94508,5,0,0.0,2,8,0,1
28915,40.66019,-73.94885,14,1,0.04,1,0,0,1
28916,40.68428,-73.96526,1,1,0.05,1,0,1,0
28917,40.64857,-73.94407,2,43,2.74,1,10,0,1
28918,40.65871,-73.95263,2,15,0.59,1,251,1,0
28919,40.70532,-73.92814,5,0,0.0,1,0,1,0
28920,40.76858,-73.95345999999998,2,0,0.0,1,0,0,1
28921,40.80999,-73.93946,3,86,2.99,2,85,0,1
28922,40.82286,-73.94596,3,33,0.39,3,301,1,0
28923,40.7708,-73.90035999999998,3,23,0.66,1,365,1,0
28924,40.68152,-73.94389,4,7,0.65,1,0,0,1
28925,40.7284,-73.99812,8,48,1.06,1,37,0,1
28926,40.78918,-73.97927,2,5,0.07,1,0,0,1
28927,40.6311,-74.00445,1,9,0.24,1,0,1,0
28928,40.7129,-73.95565,14,2,0.04,1,0,0,1
28929,40.80442,-73.94756,2,7,1.12,1,24,0,1
28930,40.75533,-73.91936,1,5,0.37,1,0,0,0
28931,40.68348,-73.90817,30,6,0.11,5,333,1,0
28932,40.68657,-73.91354,2,10,0.86,1,0,0,1
28933,40.76511,-73.99432,4,136,3.59,1,17,0,1
28934,40.68456,-73.92489,3,11,0.93,2,0,0,1
28935,40.64449000000001,-73.97843,5,2,0.17,1,0,1,0
28936,40.67861,-73.99469,2,2,0.24,1,0,0,1
28937,40.69042,-73942.0,2,27,0.79,1,0,0,1
28938,40.87495,-73.90982,2,1,0.02,1,0,1,0
28939,40.75654,-73.98891,30,0,0.0,121,364,0,1
28940,40.68731,-73.9745,3,7,0.19,1,0,0,1
28941,40.7409,-73.98085,2,0,0.0,1,49,0,1
28942,40.74609,-73.91405999999998,2,40,0.6,1,20,0,1
28943,40.72281,-73.9987,1,9,0.35,4,89,1,0
28944,40.7207,-73.96087,7,0,0.0,1,0,1,0
28945,40.76163,-73.96523,30,1,0.71,1,0,0,1
28946,40.68318,-73.96067,2,1,0.04,1,0,0,1
28947,40.74888,-73.87708,2,29,4.73,1,16,1,0
28948,40.67031,-73.95859,1,0,0.0,1,0,1,0
28949,40.68387,-73.9262,2,3,0.12,1,0,1,0
28950,40.76443,-73.95833,2,19,0.45,1,13,0,1
28951,40.68505,-73.93427,2,92,2.97,1,127,0,1
28952,40.69512,-73.95111,1,0,0.0,1,0,1,0
28953,40.72604000000001,-73.98843000000002,5,2,2.0,1,11,0,1
28954,40.68647,-73.92849,2,168,4.11,2,291,0,1
28955,40.76246,-73.95985,1,3,0.11,1,0,0,1
28956,40.72963,-74.0033,2,11,2.34,1,0,0,1
28957,40.6454,-74.00782,1,138,3.14,1,225,0,1
28958,40.81265,-73.95260999999998,2,3,0.31,2,0,0,1
28959,40.70619,-73.9191,30,3,0.07,43,291,1,0
28960,40.67695,-73.79045,1,96,9.63,1,31,0,1
28961,40.76719,-73.95303,2,23,0.27,1,0,0,1
28962,40.70629,-74.0098,3,55,2.95,1,26,1,0
28963,40.70777,-73.9435,6,0,0.0,1,0,0,1
28964,40.7477,-73.94438000000002,4,3,0.06,1,0,1,0
28965,40.82398,-73.94846,1,59,1.19,2,0,1,0
28966,40.68349,-73.96153000000002,2,5,0.63,1,158,0,1
28967,40.8459,-73.94219,1,1,0.04,1,0,1,0
28968,40.7115,-73.9952,3,24,1.76,1,32,0,1
28969,40.67618,-73.95607,2,6,0.69,3,12,1,0
28970,40.72803,-73.97961,1,1,0.1,1,0,1,0
28971,40.82019,-73.95448,25,6,0.11,1,225,0,1
28972,40.72764,-73.98711999999998,3,1,1.0,1,67,1,0
28973,40.67647,-73.94813,2,23,0.59,1,0,0,1
28974,40.71901,-73.94978,30,7,0.53,6,337,1,0
28975,40.81171,-73.96351999999997,5,22,0.61,1,5,0,1
28976,40.78198,-73.97570999999998,1,13,7.22,1,29,0,1
28977,40691.0,-73.99467,5,3,0.13,1,186,0,1
28978,40.72267,-73.86997,3,35,1.56,1,190,0,1
28979,40.71686,-73.98346,4,0,0.0,1,0,1,0
28980,40.78724,-73.9494,365,1,0.57,1,0,1,0
28981,40.73194,-74.00369,2,3,3.0,1,176,0,1
28982,40.64009,-74.01714,1,0,0.0,2,0,1,0
28983,40.71819,-73.99786,6,6,0.2,1,268,0,1
28984,40.72612,-73.95113,1,0,0.0,1,0,1,0
28985,40.72636,-73.98231,4,2,0.05,1,0,1,0
28986,40.71797,-73.94948000000002,3,0,0.0,1,344,1,0
28987,40.76223,-73.99296,4,0,0.0,1,0,0,1
28988,40.70258,-73.92466,5,0,0.0,1,358,1,0
28989,40.71505,-73.94403,3,0,0.0,1,0,1,0
28990,40.6954,-73.92596,2,7,0.54,1,90,1,0
28991,40.69358,-73.96966,2,1,0.02,1,0,0,1
28992,40.71334,-73.96717,2,5,5.0,1,118,0,1
28993,40.79871,-73.96800999999998,6,3,0.13,3,0,1,0
28994,40.6933,-73.9541,3,8,0.27,1,0,0,1
28995,40.71219,-73.96301,4,1,0.16,1,0,0,1
28996,40.67963,-73.93908,1,64,0.68,3,238,1,0
28997,40.65152,-73.96429,5,14,1.48,1,19,0,1
28998,40.71947,-73.96112,2,11,0.45,1,0,0,1
28999,40.69101,-73.9066,30,0,0.0,6,330,0,0
29000,40.69342,-73.8684,4,0,0.0,6,150,1,0
29001,40.74443,-74.00259,5,0,0.0,1,0,0,1
29002,40.76257,-73.92634,2,13,0.27,1,365,0,1
29003,40.7588,-73.96611,30,1,0.07,87,341,0,1
29004,40.82498,-73.93629,1,5,0.11,1,0,1,0
29005,40.67489000000001,-73.97963,2,120,2.47,2,68,1,0
29006,40.76327,-73.92456999999997,1,7,0.14,1,0,0,1
29007,40.71741,-73.95691,3,4,2.26,2,180,1,0
29008,40.6944,-73.95674,3,14,1.14,34,365,0,0
29009,40.65897,-73.94163,1,7,0.93,1,0,0,1
29010,40.73997,-73.98137,3,4,0.08,2,0,0,1
29011,40.68667,-73.9154,5,0,0.0,1,0,1,0
29012,40.81279,-73.95208000000002,3,1,0.08,1,0,1,0
29013,40.78731,-73.97407,3,2,0.05,1,0,0,1
29014,40.80419000000001,-73.96268,1,0,0.0,1,0,0,1
29015,40.73392,-73.95528,1,5,0.29,2,0,0,1
29016,40.80173,-73.96625,1,0,0.0,1,0,1,0
29017,40.72418,-73.99978,5,3,0.46,1,63,0,1
29018,40.70402,-74.01572,2,11,0.66,2,58,1,0
29019,40.80078,-73.96394000000002,5,4,0.28,1,0,1,0
29020,40.72607,-73.98625,2,2,1.4,2,0,0,1
29021,40.74396,-73.87476,1,8,0.26,1,302,1,0
29022,40.76143,-73.76937,4,27,1.11,1,215,0,1
29023,40.68699,-73.9056,1,63,2.32,3,0,1,0
29024,40.7359,-74.00191,1,107,3.25,1,83,1,0
29025,40.82621,-73.94549,1,139,6.9,1,41,0,1
29026,40.65246,-73.96046,2,4,1.4,1,5,1,0
29027,40.73975,-73.99848,3,2,0.06,1,0,0,1
29028,40.70741,-74.0054,1,0,0.0,1,0,0,1
29029,40.71913,-73.95774,1,135,5.31,2,19,1,0
29030,40.65188,-74.00610999999998,30,2,0.04,1,0,1,0
29031,40.75636,-73.9939,30,32,0.37,7,365,0,1
29032,40.70552,-74.00841,1,3,0.06,1,0,0,1
29033,40.67319000000001,-73.97323,2,11,0.11,1,246,0,1
29034,40.78278,-73.97437,1,1,0.02,1,0,0,1
29035,40.66784000000001,-73.88575,1,0,0.0,2,365,1,0
29036,40655.0,-73.95975,2,119,2.42,1,243,0,1
29037,40.75662,-73.99333,31,1,0.5,3,0,1,0
29038,40.71892,-73.95616,3,27,0.69,1,56,1,0
29039,40.76494,-73.95808000000002,2,4,1.24,1,1,0,1
29040,40.74181,-73.90783,1,0,0.0,1,0,1,0
29041,40.69613,-73.90768,1,2,0.09,1,0,1,0
29042,40.66974,-73958.0,3,10,0.85,1,149,0,1
29043,40.80184000000001,-73.95591,1,8,0.23,1,0,1,0
29044,40.72196,-73.98103,3,0,0.0,1,0,0,1
29045,40.70555,-74.00811999999998,30,1,0.03,96,335,0,1
29046,40.74798,-74.00314,1,0,0.0,1,0,0,1
29047,40.72779,-73.99882,4,14,3.96,1,323,0,1
29048,40.77451,-73.92712,2,68,4.33,1,64,0,1
29049,40.72818,-73.98075,3,2,0.31,1,0,0,1
29050,40.71731,-73.99108000000003,3,4,0.16,2,0,0,1
29051,40.8035,-73.94764,4,128,1.76,1,278,0,1
29052,40.67335,-73.95391,15,21,1.44,4,67,1,0
29053,40.80334000000001,-73.94805,3,14,0.16,3,348,1,0
29054,40.83049000000001,-73.87354,3,9,0.26,2,89,0,0
29055,40.66117,-73.94317,1,0,0.0,1,0,1,0
29056,40.72474,-73.94859,5,3,0.09,1,0,1,0
29057,40.70684,-73.94227,1,0,0.0,1,0,1,0
29058,40.64342,-73.94037,1,82,3.16,1,179,0,1
29059,40.80624,-73.9634,1,7,0.57,1,0,1,0
29060,40.7023,-73.9419,3,47,2.47,1,238,1,0
29061,40.73198,-74.00525999999998,31,5,1.92,1,219,0,1
29062,40.8241,-73.94521999999998,1,4,0.31,1,0,0,1
29063,40.85078,-73.93195,1,7,5.12,5,185,1,0
29064,40.74513,-73.8825,3,12,0.37,2,201,1,0
29065,40.76726,-73.9901,4,1,0.16,1,0,0,1
29066,40.67769000000001,-73.92303000000003,25,16,0.24,3,179,1,0
29067,40.67528,-73906.0,2,3,0.16,2,0,1,0
29068,40.72802,-73.99644,14,1,0.03,1,0,1,0
29069,40.74227,-73.78707,1,26,0.9,3,358,0,1
29070,40.65676,-74.00224,2,8,0.63,2,90,1,0
29071,40.71581,-73.95546,90,0,0.0,1,328,0,1
29072,40.74076,-73.99306999999997,7,0,0.0,1,363,0,1
29073,40.70027,-73.91268000000002,21,0,0.0,1,0,1,0
29074,40.85991,-73.93193000000002,3,34,0.68,1,0,0,1
29075,40.70784,-73.92054,1,9,0.42,1,81,1,0
29076,40.66329,-73.98527,3,6,4.86,1,45,0,1
29077,40.74432,-73.87123000000003,30,1,0.25,103,252,1,0
29078,40.71288,-73.94406,2,34,0.7,1,39,1,0
29079,40.71432,-73.9887,4,32,2.36,2,216,0,1
29080,40.75634,-73.99641,1,6,1.06,8,89,1,0
29081,40.72931,-73.98258,6,5,0.21,1,0,1,0
29082,40.69531,-73.92248000000002,5,77,1.96,2,275,0,1
29083,40.83845,-73.9412,1,1,0.16,1,0,1,0
29084,40.75832,-73.99179000000002,1,108,4.49,3,116,1,0
29085,40.69174,-73.93094,4,1,1.0,1,10,0,1
29086,40.71454,-73.9507,3,179,2.39,2,136,1,0
29087,40.7016,-73.91533000000003,2,3,0.21,2,0,1,0
29088,40.6938,-73.94698000000002,1,37,0.48,3,325,1,0
29089,40.71364000000001,-73.96427,30,6,0.17,1,39,0,1
29090,40.77699000000001,-73.95193,9,3,0.11,1,0,1,0
29091,40.7678,-73.9868,2,41,0.73,1,0,0,1
29092,40.76715,-73.98533,10,58,0.49,1,75,0,1
29093,40.58344,-73.81456,1,4,1.12,1,124,0,1
29094,40.72573,-73.94071,30,1,0.05,52,357,0,1
29095,40.76112,-73.98376999999998,1,1,1.0,7,320,1,0
29096,40.7657,-73.98075,2,5,0.43,1,0,0,1
29097,40.68543,-73.94570999999998,1,4,0.13,2,0,0,1
29098,40.79951,-73.96767,5,1,0.03,1,0,1,0
29099,40.74566,-73.99091999999997,21,2,1.54,3,332,1,0
29100,40.70033,-73.93964,6,13,0.25,1,0,1,0
29101,40.75815,-73.91143000000002,3,35,1.5,1,154,1,0
29102,40.76031,-73.91702,7,0,0.0,1,0,1,0
29103,40.66468,-73.98777,1,126,2.15,4,22,1,0
29104,40.81185,-73.91625,1,0,0.0,1,173,0,1
29105,40.78166,-73.94593,30,0,0.0,5,344,0,1
29106,40.6724,-73.88118,20,29,0.59,3,192,1,0
29107,40.82863,-73.94358000000003,1,242,4.4,2,238,0,1
29108,40.70353,-73.93482,7,16,0.49,1,1,0,1
29109,40.7622,-73.99625,3,5,5.0,1,0,0,1
29110,40.70587,-74.01534000000002,2,63,0.75,1,79,0,1
29111,40.71387,-73.99414,1,1,0.25,5,364,0,1
29112,40.74089,-74.00001999999998,2,4,0.13,1,0,0,1
29113,40.85487,-73.93509,1,0,0.0,1,0,0,1
29114,40.80693,-73.94830999999998,28,35,2.72,1,50,0,1
29115,40.70352000000001,-73.93104,1,4,0.09,1,0,1,0
29116,40.76124,-73.99611,2,0,0.0,3,365,0,1
29117,40.8054,-73.95189,1,1,0.02,1,0,1,0
29118,40.86466,-73.85709,2,271,2.84,2,347,0,1
29119,40.67144,-73.92496,3,3,1.18,1,7,0,1
29120,40.76095,-73.96143000000002,30,10,0.34,34,277,0,1
29121,40.80434,-73.9649,1,28,3.53,3,8,1,0
29122,40.72356,-74.00471999999998,5,2,0.08,1,0,0,1
29123,40.70861,-73.95414,1,0,0.0,1,0,1,0
29124,40.7662,-73.9574,3,2,0.15,1,0,0,1
29125,40.76824000000001,-73.95858,3,5,0.13,1,0,0,1
29126,40.74533,-73.9772,2,5,0.19,1,0,0,1
29127,40769.0,-73.93284,5,2,0.21,2,90,1,0
29128,40.7444,-73.9994,2,252,4.91,1,256,0,1
29129,40.5938,-73.77373,1,76,2.84,1,324,1,0
29130,40.74635,-73.98103,1,0,0.0,1,0,0,1
29131,40.58793,-73.79268,4,40,2.16,1,183,0,1
29132,40.72256,-73.97925,30,11,0.61,1,313,0,1
29133,40.7142,-73.99119,5,14,0.45,1,5,0,1
29134,40.76347,-73.99296,30,5,0.13,31,246,0,1
29135,40.80855,-73.92948,30,0,0.0,1,180,0,1
29136,40.74472,-73.97205,29,1,0.3,96,58,0,1
29137,40.71358,-73.95634,4,2,0.1,3,0,1,0
29138,40.5987,-73.9593,1,0,0.0,1,0,0,0
29139,40.76111,-73.99818,30,0,0.0,121,365,0,1
29140,40678.0,-73.93974,1,25,1.93,1,170,1,0
29141,40685.0,-73.99369,3,12,0.32,1,0,0,1
29142,40.74672,-74.00431,1,2,2.0,2,31,1,0
29143,40.76042,-73.92073,1,3,0.06,1,0,0,1
29144,40.72105,-73.9814,1,1,0.07,1,365,1,0
29145,40.72607,-73.95777,2,30,1.01,2,0,0,1
29146,40.75981,-73.99011,1,79,6.99,12,241,1,0
29147,40.72314,-73.97929,5,10,0.26,1,0,0,1
29148,40.78749000000001,-73.97086999999998,21,1,0.02,1,0,0,1
29149,40.72226,-73.95044,4,31,4.72,3,0,1,0
29150,40.69589000000001,-73.89572,2,57,3.68,2,267,0,1
29151,40.69318,-73.83418,1,17,6.71,1,1,1,0
29152,40.72878,-73.95823,3,0,0.0,1,0,0,1
29153,40.87831,-73.86511,2,3,0.41,3,323,0,1
29154,40.69025,-73.93323000000002,3,30,0.32,3,11,0,1
29155,40.79546,-73.97497,15,1,0.02,1,0,1,0
29156,40.7483,-73.94530999999998,7,102,3.66,2,173,1,0
29157,40.73448,-73.99797,5,0,0.0,1,0,0,1
29158,40.83418,-73.94274,30,18,0.3,6,168,1,0
29159,40.71469,-73.9995,4,0,0.0,1,0,0,1
29160,40.79596,-73.94958000000003,3,6,0.14,1,0,0,1
29161,40.67307,-73.97235,1,1,0.03,1,0,0,1
29162,40.69297,-73.95952,7,9,0.4,1,14,0,1
29163,40.68144,-73.9426,5,0,0.0,1,0,1,0
29164,40.70263,-73.91568000000002,1,4,0.15,3,0,1,0
29165,40.74369,-73.99571,2,5,0.14,1,0,0,1
29166,40.80459000000001,-73.9558,5,33,3.69,1,58,1,0
29167,40.76843,-73.93257,3,17,0.65,2,334,1,0
29168,40.71201,-73.95881999999997,3,14,0.98,1,167,0,1
29169,40.65218,-73.96551,7,4,0.92,1,1,1,0
29170,40.64571,-73.97449,7,2,0.07,1,0,0,1
29171,40.65882,-73.7332,1,35,2.25,1,43,1,0
29172,40.72014,-73.99268000000002,3,46,3.17,1,64,0,1
29173,40.62636,-73.9627,2,21,1.47,1,179,1,0
29174,40.68634,-73.97388000000002,1,14,0.64,2,78,1,0
29175,40.76989,-73.94960999999998,12,1,0.04,1,0,1,0
29176,40.79666,-73.97334000000002,6,0,0.0,1,0,0,1
29177,40.73683,-73.97926,1,1,0.03,5,335,0,1
29178,40.81954,-73.92715,1,3,0.14,2,365,1,0
29179,40.76616,-73.98441,1,39,1.83,1,0,1,0
29180,40.76368,-73.95993,30,0,0.0,232,293,0,1
29181,40.71925,-73.94293,7,1,0.57,1,0,0,1
29182,40.69339,-73.93970999999998,2,41,3.73,3,358,1,0
29183,40.72167,-73.90095,7,2,1.22,3,38,0,1
29184,40.88296,-73.86264,1,19,0.83,1,311,1,0
29185,40.70627,-73.94946999999998,10,17,0.61,1,0,1,0
29186,40.74337,-73.99361999999998,2,19,0.89,1,274,1,0
29187,40.74509000000001,-73.97894000000002,4,0,0.0,1,77,0,1
29188,40.69834,-73.92755,1,19,0.55,1,281,0,1
29189,40.75258,-73.93475,1,0,0.0,8,333,1,0
29190,40.62987,-73.94266999999998,2,0,0.0,3,65,0,1
29191,40763.0,-73.96044,3,1,0.05,1,0,0,1
29192,40.72913,-74.00074000000002,1,32,1.63,1,0,1,0
29193,40.6912,-73.9394,2,25,2.31,2,328,1,0
29194,40748.0,-73.97943000000002,30,0,0.0,232,315,0,1
29195,40.64537,-74.08381,2,77,3.9,1,336,1,0
29196,40.74994,-73.99611999999998,75,13,0.23,19,245,0,1
29197,40.66643,-73.97598,3,33,1.15,2,305,0,1
29198,40.71983,-73.98196,3,90,3.17,1,147,0,1
29199,40.71681,-73.99539,5,8,0.3,1,81,0,1
29200,40.76677,-73.91169000000002,5,0,0.0,3,83,0,0
29201,40.6392,-73.96499,2,1,1.0,2,32,0,1
29202,40.77672000000001,-73.95559,3,14,0.53,1,36,1,0
29203,40.68293,-73.92924000000002,1,5,5.0,2,359,1,0
29204,40.74602,-73.90604,1,0,0.0,1,0,1,0
29205,40.72362,-73791.0,4,38,0.75,1,125,0,1
29206,40.71086,-74.00746,7,2,0.95,13,358,1,0
29207,40.69607,-73.79842,3,0,0.0,1,0,1,0
29208,40.72299,-73.99344,7,11,0.22,2,0,1,0
29209,40.68713,-73.97222,7,2,0.06,1,0,1,0
29210,40.73369,-74.00534,4,24,0.95,1,35,0,1
29211,40.79905,-73.94453,1,1,0.58,4,365,0,0
29212,40.71316,-73.94532,3,5,0.08,1,0,1,0
29213,40.68995,-73.9675,3,0,0.0,2,159,0,1
29214,40.77379000000001,-73.91875,3,13,1.39,1,0,0,1
29215,40.67685,-73.94405,5,5,0.81,1,8,0,1
29216,40.73,-73.99253,14,17,0.83,1,233,0,1
29217,40.7664,-73.98586,1,1,1.0,6,24,0,0
29218,40.80695,-73.9654,7,0,0.0,1,10,0,1
29219,40.68054,-73.91374,1,6,0.13,3,322,0,1
29220,40.69178,-73.92838,1,4,0.15,1,0,1,0
29221,40.64245,-73.94603000000002,1,1,0.38,5,0,1,0
29222,40.6921,-73.96603,3,3,0.08,2,0,0,1
29223,40.7323,-73.95260999999998,2,3,0.12,1,0,0,1
29224,40.70755,-73.95116999999998,3,3,0.08,2,0,1,0
29225,40.75625,-73.88956999999998,1,44,2.21,1,0,1,0
29226,40.78111,-73.97923,1,6,2.81,10,288,1,0
29227,40.76452000000001,-73.9874,1,53,3.25,6,172,0,0
29228,40.76382,-73.98815,30,1,0.14,91,345,0,1
29229,40.71121,-73.94669,3,7,0.08,1,270,0,1
29230,40.71158,-73.94653000000002,1,28,0.62,1,274,0,1
29231,40.63126,-74.0921,3,1,0.08,3,0,0,1
29232,40.72264000000001,-73.93823,5,3,0.25,1,78,0,1
29233,40.83021,-73.94114,1,7,0.36,3,0,0,0
29234,40.73103,-73.98233,2,21,1.08,2,2,0,1
29235,40.68769,-73.95333000000002,2,3,0.06,1,0,1,0
29236,40.8107,-73.95841999999998,1,1,0.05,1,0,1,0
29237,40.72413,-73.97277,2,0,0.0,1,365,1,0
29238,40.68438,-73.95299,2,33,1.21,1,80,0,1
29239,40.75786,-73.8123,2,54,2.28,10,360,1,0
29240,40.72073,-73.9929,3,0,0.0,1,87,0,1
29241,40.8181,-73.94440999999998,1,22,3.84,4,96,1,0
29242,40.80449,-73.94743000000003,31,31,0.69,1,66,0,1
29243,40.68875,-73.95401,1,41,1.34,4,352,1,0
29244,40.69027,-73.97847,90,78,1.83,1,126,0,1
29245,40.69088,-73.90535,6,0,0.0,1,0,1,0
29246,40.77838,-73.94792,1,0,0.0,1,0,1,0
29247,40.66165,-73.92536,2,7,0.13,3,365,1,0
29248,40.76221,-73.99028,1,8,0.14,1,0,0,1
29249,40.63236,-73.93214,1,0,0.0,1,86,0,1
29250,40.71199,-73.96021999999998,3,3,0.06,1,0,0,1
